# 500;1000;6;0.25;0.7;0.03
0,0.009712863330067963,0.5640379817902222,(/ (Opp_VY) (* (-2.3674439256066035) (-3.2946023088606218)))
1,0.009760984678707743,0.6538114850409207,(- (Ball_VY) (2.151048916556804))
2,0.008048051324775787,0.7508546353916953,(/ (/ (-3.1770947013826865) (* (-1.9591660962120052) (- (Opp_VY) (- (Field_Height) (-1.0254129089642445))))) (-0.7941836824093498))
3,0.00773918611740744,0.24692053691958324,(- (-3.492901790668868) (* (Paddle_Size) (Ball_Y)))
4,0.007719558756986874,0.6348462839853719,(- (- (* (Field_Width) (Ball_VY)) (-1.0254129089642445)) (/ (Field_Height) (3.7466492083901715)))
5,0.01099519727743435,0.8514128906370497,(* (AI_guess) (Paddle_Size))
6,0.007738627633909996,0.5169847666753711,(* (AI_guess) (Paddle_Size))
7,0.009035196373561828,0.7934017064968883,(- (* (/ (* (/ (* (2.8603793956171444) (-0.7284391725417034)) (- (3.673297788532998) (0.7731228213539669))) (-1.4221277187889987)) (- (/ (Field_Width) (2.0177747229322707)) (-3.525560710049912))) (-0.42543050183759057)) (Field_Width))
8,0.00667481968179054,0.23936268414399964,(- (+ (-2.345302127743488) (+ (Field_Width) (/ (Ball_Y) (2.564839304556169)))) (/ (* (* (/ (0.6372247227696377) (- (1.6288806760387375) (2.752371980584969))) (2.8092951094741805)) (+ (* (/ (-3.8091425039445292) (3.562231124934886)) (- (Ball_VY) (-1.3639619128460447))) (Field_Width))) (-2.061396037373089)))
9,0.009253053122898147,0.9105139893270818,(- (/ (-2.345302127743488) (+ (Field_Width) (/ (+ (-1.9960511542761026) (+ (-1.543359538327227) (Field_Height))) (2.564839304556169)))) (/ (Ball_VY) (Paddle_Size)))
10,0.007738682098326379,0.6168824533809422,(- (* (- (* (/ (Self_Y) (Ball_VX)) (2.8092951094741805)) (+ (Self_Y) (/ (/ (Ball_Y) (1.1089042846456003)) (/ (AI_guess) (-2.275407167475871))))) (Paddle_Size)) (-3.3243927358027294))
11,0.009989001318501466,0.7910752393801788,(/ (- (- (/ (0.55505985443207) (- (-3.67969660356078) (- (Field_Height) (Opp_VY)))) (2.151048916556804)) (- (Ball_VY) (+ (+ (Field_Width) (AI_guess)) (- (* (-1.7627125620261106) (-2.911551977913777)) (Field_Width))))) (-3.525560710049912))
12,0.010134808017979818,0.9466209880646459,(- (+ (- (- (-0.7783058042588031) (/ (Field_Width) (-2.061396037373089))) (* (Ball_X) (- (* (Opp_Y) (Field_Height)) (Field_Width)))) (- (-2.345302127743488) (/ (- (- (Ball_Y) (2.8006503696025407)) (- (2.277238184963597) (2.5073066083466946))) (- (-2.0955743814600254) (- (2.0087967968307714) (2.6796846606361076)))))) (2.5246687441195315))
13,0.010090436232580869,0.7114486222746118,(* (* (- (+ (+ (- (2.0285135218535073) (Field_Width)) (-3.770479027451807)) (Ball_X)) (-3.525560710049912)) (/ (Opp_VY) (/ (- (* (Ball_Y) (2.2370613332900513)) (/ (Ball_VX) (2.074968977782998))) (- (-1.597872381992759) (3.206830660076477))))) (* (- (* (* (- (2.6731953155773596) (-3.3169079885342825)) (/ (3.9324912757483315) (3.577780215866757))) (* (Paddle_Size) (Ball_Y))) (2.5246687441195315)) (Ball_Y)))
14,0.008327034834905456,0.6620324822027386,(- (/ (* (-1.9980912458208069) (- (Paddle_Size) (- (/ (-3.683685700384462) (-3.890899559713537)) (+ (Ball_Y) (-0.28454421508235406))))) (0.44507026259224514)) (2.5246687441195315))
15,0.010750618138451596,0.8844165896105192,(* (/ (- (- (Ball_Y) (+ (* (-1.9291664963690272) (Ball_Y)) (/ (-3.23952285864251) (Ball_VY)))) (- (Ball_VY) (Paddle_Size))) (- (-2.0955743814600254) (- (- (+ (1.1988139492248342) (-0.4543826375266873)) (-3.525560710049912)) (-3.1054070526373234)))) (/ (Field_Height) (- (- (-0.4373802090501844) (* (+ (3.0662487771576696) (-2.551073640449723)) (+ (AI_guess) (-1.396816947440497)))) (Ball_VY))))
16,0.009622160452285367,0.6695597936376676,(* (- (- (- (+ (- (0.28413086979114066) (AI_guess)) (-3.770479027451807)) (-0.15175601085493629)) (- (Ball_VY) (Paddle_Size))) (-3.525560710049912)) (- (* (1.3228984008503053) (/ (Field_Height) (- (- (Ball_Y) (1.5183223021620922)) (- (Ball_VY) (3.7052367704588436))))) (- (- (-1.7864926873656577) (+ (+ (-2.00497761819254) (0.8833162759745061)) (Ball_X))) (-3.525560710049912))))
